"","Tanggal","Curah_Hujan","Nama_Stasiun"
"689",2008-11-19,0,"Pegasing"
"690",2008-11-20,9,"Pegasing"
"691",2008-11-21,0,"Pegasing"
"692",2008-11-22,17,"Pegasing"
"693",2008-11-23,0,"Pegasing"
"694",2008-11-24,21,"Pegasing"
"695",2008-11-25,0,"Pegasing"
"696",2008-11-26,0,"Pegasing"
"697",2008-11-27,9,"Pegasing"
"698",2008-11-28,0,"Pegasing"
"699",2008-11-29,10,"Pegasing"
"700",2008-11-30,0,"Pegasing"
"701",2008-12-01,0,"Pegasing"
"702",2008-12-02,0,"Pegasing"
"703",2008-12-03,10.5,"Pegasing"
"704",2008-12-04,16.5,"Pegasing"
"705",2008-12-05,25,"Pegasing"
"706",2008-12-06,0,"Pegasing"
"707",2008-12-07,0,"Pegasing"
"708",2008-12-08,0,"Pegasing"
"709",2008-12-09,8.5,"Pegasing"
"710",2008-12-10,9,"Pegasing"
"711",2008-12-11,0,"Pegasing"
"712",2008-12-12,7.5,"Pegasing"
"713",2008-12-13,10,"Pegasing"
"714",2008-12-14,0,"Pegasing"
"715",2008-12-15,24,"Pegasing"
"716",2008-12-16,0,"Pegasing"
"717",2008-12-17,8,"Pegasing"
"718",2008-12-18,0,"Pegasing"
"719",2008-12-19,0,"Pegasing"
"720",2008-12-20,12,"Pegasing"
"721",2008-12-21,10,"Pegasing"
"722",2008-12-22,0,"Pegasing"
"723",2008-12-23,0,"Pegasing"
"724",2008-12-24,14,"Pegasing"
"725",2008-12-25,5,"Pegasing"
"726",2008-12-26,0,"Pegasing"
"727",2008-12-27,8,"Pegasing"
"728",2008-12-28,0,"Pegasing"
"729",2008-12-29,0,"Pegasing"
"730",2008-12-30,9,"Pegasing"
"731",2008-12-31,0,"Pegasing"
"732",2009-01-01,0,"Pegasing"
"733",2009-01-02,125,"Pegasing"
"734",2009-01-03,11,"Pegasing"
"735",2009-01-04,0,"Pegasing"
"736",2009-01-05,0,"Pegasing"
"737",2009-01-06,25,"Pegasing"
"738",2009-01-07,27,"Pegasing"
"739",2009-01-08,75,"Pegasing"
"740",2009-01-09,12.5,"Pegasing"
"741",2009-01-10,10.5,"Pegasing"
"742",2009-01-11,0,"Pegasing"
"743",2009-01-12,15,"Pegasing"
"744",2009-01-13,13,"Pegasing"
"745",2009-01-14,20,"Pegasing"
"746",2009-01-15,0,"Pegasing"
"747",2009-01-16,0,"Pegasing"
"748",2009-01-17,0,"Pegasing"
"749",2009-01-18,0,"Pegasing"
"750",2009-01-19,0,"Pegasing"
"751",2009-01-20,5,"Pegasing"
"752",2009-01-21,10,"Pegasing"
"753",2009-01-22,0,"Pegasing"
"754",2009-01-23,0,"Pegasing"
"755",2009-01-24,0,"Pegasing"
"756",2009-01-25,0,"Pegasing"
"757",2009-01-26,17,"Pegasing"
"758",2009-01-27,0,"Pegasing"
"759",2009-01-28,0,"Pegasing"
"760",2009-01-29,14,"Pegasing"
"761",2009-01-30,0,"Pegasing"
"762",2009-01-31,16,"Pegasing"
"763",2009-02-01,0,"Pegasing"
"764",2009-02-02,7.5,"Pegasing"
"765",2009-02-03,9,"Pegasing"
"766",2009-02-04,11,"Pegasing"
"767",2009-02-05,15,"Pegasing"
"768",2009-02-06,0,"Pegasing"
"769",2009-02-07,20,"Pegasing"
"770",2009-02-08,17.5,"Pegasing"
"771",2009-02-09,14,"Pegasing"
"772",2009-02-10,8,"Pegasing"
"773",2009-02-11,0,"Pegasing"
"774",2009-02-12,60,"Pegasing"
"775",2009-02-13,90,"Pegasing"
"776",2009-02-14,75,"Pegasing"
"777",2009-02-15,10,"Pegasing"
"778",2009-02-16,15,"Pegasing"
"779",2009-02-17,18,"Pegasing"
"780",2009-02-18,0,"Pegasing"
"781",2009-02-19,0,"Pegasing"
"782",2009-02-20,17,"Pegasing"
"783",2009-02-21,3,"Pegasing"
"784",2009-02-22,0,"Pegasing"
"785",2009-02-23,14,"Pegasing"
"786",2009-02-24,0,"Pegasing"
"787",2009-02-25,18,"Pegasing"
"788",2009-02-26,7,"Pegasing"
"789",2009-02-27,0,"Pegasing"
"790",2009-02-28,0,"Pegasing"
"791",2009-03-01,0,"Pegasing"
"792",2009-03-02,0,"Pegasing"
"793",2009-03-03,0,"Pegasing"
"794",2009-03-04,0,"Pegasing"
"795",2009-03-05,0,"Pegasing"
"796",2009-03-06,0,"Pegasing"
"797",2009-03-07,0,"Pegasing"
"798",2009-03-08,0,"Pegasing"
"799",2009-03-09,0,"Pegasing"
"800",2009-03-10,0,"Pegasing"
"801",2009-03-11,0,"Pegasing"
"802",2009-03-12,0,"Pegasing"
"803",2009-03-13,0,"Pegasing"
"804",2009-03-14,0,"Pegasing"
"805",2009-03-15,8,"Pegasing"
"806",2009-03-16,0,"Pegasing"
"807",2009-03-17,43,"Pegasing"
"808",2009-03-18,0,"Pegasing"
"809",2009-03-19,23,"Pegasing"
"810",2009-03-20,0,"Pegasing"
"811",2009-03-21,0,"Pegasing"
"812",2009-03-22,0,"Pegasing"
"813",2009-03-23,0,"Pegasing"
"814",2009-03-24,8,"Pegasing"
"815",2009-03-25,0,"Pegasing"
"816",2009-03-26,0,"Pegasing"
"817",2009-03-27,0,"Pegasing"
"818",2009-03-28,32,"Pegasing"
"819",2009-03-29,20,"Pegasing"
"820",2009-03-30,34,"Pegasing"
"821",2009-03-31,0,"Pegasing"
"822",2009-04-01,0,"Pegasing"
"823",2009-04-02,0,"Pegasing"
"824",2009-04-03,9,"Pegasing"
"825",2009-04-04,0,"Pegasing"
"826",2009-04-05,0,"Pegasing"
"827",2009-04-06,11.5,"Pegasing"
"828",2009-04-07,0,"Pegasing"
"829",2009-04-08,0,"Pegasing"
"830",2009-04-09,0,"Pegasing"
"831",2009-04-10,0,"Pegasing"
"832",2009-04-11,0,"Pegasing"
"833",2009-04-12,30.5,"Pegasing"
"834",2009-04-13,0,"Pegasing"
"835",2009-04-14,0,"Pegasing"
"836",2009-04-15,0,"Pegasing"
"837",2009-04-16,0,"Pegasing"
"838",2009-04-17,0,"Pegasing"
"839",2009-04-18,0,"Pegasing"
"840",2009-04-19,0,"Pegasing"
"841",2009-04-20,9,"Pegasing"
"842",2009-04-21,0,"Pegasing"
"843",2009-04-22,0,"Pegasing"
"844",2009-04-23,18,"Pegasing"
"845",2009-04-24,0,"Pegasing"
"846",2009-04-25,0,"Pegasing"
"847",2009-04-26,0,"Pegasing"
"848",2009-04-27,10,"Pegasing"
"849",2009-04-28,15,"Pegasing"
"850",2009-04-29,0,"Pegasing"
"851",2009-04-30,14,"Pegasing"
"852",2009-05-01,0,"Pegasing"
"853",2009-05-02,0,"Pegasing"
"854",2009-05-03,0,"Pegasing"
"855",2009-05-04,7.5,"Pegasing"
"856",2009-05-05,11,"Pegasing"
"857",2009-05-06,60,"Pegasing"
"858",2009-05-07,0,"Pegasing"
"859",2009-05-08,70.5,"Pegasing"
"860",2009-05-09,2.09,"Pegasing"
"861",2009-05-10,11,"Pegasing"
"862",2009-05-11,10,"Pegasing"
"863",2009-05-12,19.5,"Pegasing"
"864",2009-05-13,17,"Pegasing"
"865",2009-05-14,0,"Pegasing"
"866",2009-05-15,0,"Pegasing"
"867",2009-05-16,0,"Pegasing"
"868",2009-05-17,0,"Pegasing"
"869",2009-05-18,0,"Pegasing"
"870",2009-05-19,26,"Pegasing"
"871",2009-05-20,0,"Pegasing"
"872",2009-05-21,0,"Pegasing"
"873",2009-05-22,0,"Pegasing"
"874",2009-05-23,0,"Pegasing"
"875",2009-05-24,0,"Pegasing"
"876",2009-05-25,57,"Pegasing"
"877",2009-05-26,26,"Pegasing"
"878",2009-05-27,0,"Pegasing"
"879",2009-05-28,0,"Pegasing"
"880",2009-05-29,14,"Pegasing"
"881",2009-05-30,0,"Pegasing"
"882",2009-05-31,0,"Pegasing"
"883",2009-06-01,43.5,"Pegasing"
"884",2009-06-02,3,"Pegasing"
"885",2009-06-03,17,"Pegasing"
"886",2009-06-04,0,"Pegasing"
"887",2009-06-05,0,"Pegasing"
"888",2009-06-06,64,"Pegasing"
"889",2009-06-07,0,"Pegasing"
"890",2009-06-08,0,"Pegasing"
"891",2009-06-09,7.5,"Pegasing"
"892",2009-06-10,0,"Pegasing"
"893",2009-06-11,0,"Pegasing"
"894",2009-06-12,0,"Pegasing"
"895",2009-06-13,5,"Pegasing"
"896",2009-06-14,0,"Pegasing"
"897",2009-06-15,0,"Pegasing"
"898",2009-06-16,0,"Pegasing"
"899",2009-06-17,0,"Pegasing"
"900",2009-06-18,0,"Pegasing"
"901",2009-06-19,0,"Pegasing"
"902",2009-06-20,0,"Pegasing"
"903",2009-06-21,0,"Pegasing"
"904",2009-06-22,0,"Pegasing"
"905",2009-06-23,0,"Pegasing"
"906",2009-06-24,64,"Pegasing"
"907",2009-06-25,0,"Pegasing"
"908",2009-06-26,0,"Pegasing"
"909",2009-06-27,0,"Pegasing"
"910",2009-06-28,0,"Pegasing"
"911",2009-06-29,0,"Pegasing"
"912",2009-06-30,0,"Pegasing"
"913",2009-07-01,0,"Pegasing"
"914",2009-07-02,0,"Pegasing"
"915",2009-07-03,0,"Pegasing"
"916",2009-07-04,0,"Pegasing"
"917",2009-07-05,0,"Pegasing"
"918",2009-07-06,0,"Pegasing"
"919",2009-07-07,0,"Pegasing"
"920",2009-07-08,0,"Pegasing"
"921",2009-07-09,0,"Pegasing"
"922",2009-07-10,0,"Pegasing"
"923",2009-07-11,0,"Pegasing"
"924",2009-07-12,0,"Pegasing"
"925",2009-07-13,0,"Pegasing"
"926",2009-07-14,0,"Pegasing"
"927",2009-07-15,0,"Pegasing"
"928",2009-07-16,0,"Pegasing"
"929",2009-07-17,0,"Pegasing"
"930",2009-07-18,0,"Pegasing"
"931",2009-07-19,0,"Pegasing"
"932",2009-07-20,0,"Pegasing"
"933",2009-07-21,0,"Pegasing"
"934",2009-07-22,0,"Pegasing"
"935",2009-07-23,0,"Pegasing"
"936",2009-07-24,13,"Pegasing"
"937",2009-07-25,0,"Pegasing"
"938",2009-07-26,0,"Pegasing"
"939",2009-07-27,0,"Pegasing"
"940",2009-07-28,0,"Pegasing"
"941",2009-07-29,0,"Pegasing"
"942",2009-07-30,0,"Pegasing"
"943",2009-07-31,0,"Pegasing"
"944",2009-08-01,0,"Pegasing"
"945",2009-08-02,0,"Pegasing"
"946",2009-08-03,0,"Pegasing"
"947",2009-08-04,0,"Pegasing"
"948",2009-08-05,0,"Pegasing"
"949",2009-08-06,0,"Pegasing"
"950",2009-08-07,0,"Pegasing"
"951",2009-08-08,0,"Pegasing"
"952",2009-08-09,0,"Pegasing"
"953",2009-08-10,0,"Pegasing"
"954",2009-08-11,0,"Pegasing"
"955",2009-08-12,0,"Pegasing"
"956",2009-08-13,0,"Pegasing"
"957",2009-08-14,0,"Pegasing"
"958",2009-08-15,0,"Pegasing"
"959",2009-08-16,0,"Pegasing"
"960",2009-08-17,0,"Pegasing"
"961",2009-08-18,0,"Pegasing"
"962",2009-08-19,0,"Pegasing"
"963",2009-08-20,0,"Pegasing"
"964",2009-08-21,0,"Pegasing"
"965",2009-08-22,0,"Pegasing"
"966",2009-08-23,0,"Pegasing"
"967",2009-08-24,0,"Pegasing"
"968",2009-08-25,0,"Pegasing"
"969",2009-08-26,0,"Pegasing"
"970",2009-08-27,0,"Pegasing"
"971",2009-08-28,0,"Pegasing"
"972",2009-08-29,0,"Pegasing"
"973",2009-08-30,0,"Pegasing"
"974",2009-08-31,0,"Pegasing"
"975",2009-09-01,0,"Pegasing"
"976",2009-09-02,0,"Pegasing"
"977",2009-09-03,0,"Pegasing"
"978",2009-09-04,0,"Pegasing"
"979",2009-09-05,0,"Pegasing"
"980",2009-09-06,0,"Pegasing"
"981",2009-09-07,0,"Pegasing"
"982",2009-09-08,0,"Pegasing"
"983",2009-09-09,0,"Pegasing"
"984",2009-09-10,0,"Pegasing"
"985",2009-09-11,0,"Pegasing"
"986",2009-09-12,0,"Pegasing"
"987",2009-09-13,0,"Pegasing"
"988",2009-09-14,0,"Pegasing"
"989",2009-09-15,0,"Pegasing"
"990",2009-09-16,0,"Pegasing"
"991",2009-09-17,0,"Pegasing"
"992",2009-09-18,0,"Pegasing"
"993",2009-09-19,0,"Pegasing"
"994",2009-09-20,0,"Pegasing"
"995",2009-09-21,0,"Pegasing"
"996",2009-09-22,0,"Pegasing"
"997",2009-09-23,0,"Pegasing"
"998",2009-09-24,0,"Pegasing"
"999",2009-09-25,0,"Pegasing"
"1000",2009-09-26,0,"Pegasing"
"1001",2009-09-27,0,"Pegasing"
"1002",2009-09-28,0,"Pegasing"
"1003",2009-09-29,0,"Pegasing"
"1004",2009-09-30,0,"Pegasing"
"1005",2009-10-01,7,"Pegasing"
"1006",2009-10-02,45.5,"Pegasing"
"1007",2009-10-03,0,"Pegasing"
"1008",2009-10-04,0,"Pegasing"
"1009",2009-10-05,0,"Pegasing"
"1010",2009-10-06,27.5,"Pegasing"
"1011",2009-10-07,78.5,"Pegasing"
"1012",2009-10-08,0,"Pegasing"
"1013",2009-10-09,0,"Pegasing"
"1014",2009-10-10,0,"Pegasing"
"1015",2009-10-11,0,"Pegasing"
"1016",2009-10-12,0,"Pegasing"
"1017",2009-10-13,0,"Pegasing"
"1018",2009-10-14,0,"Pegasing"
"1019",2009-10-15,0,"Pegasing"
"1020",2009-10-16,0,"Pegasing"
"1021",2009-10-17,0,"Pegasing"
"1022",2009-10-18,0,"Pegasing"
"1023",2009-10-19,0,"Pegasing"
"1024",2009-10-20,0,"Pegasing"
"1025",2009-10-21,0,"Pegasing"
"1026",2009-10-22,0,"Pegasing"
"1027",2009-10-23,59,"Pegasing"
"1028",2009-10-24,0,"Pegasing"
"1029",2009-10-25,0,"Pegasing"
"1030",2009-10-26,0,"Pegasing"
"1031",2009-10-27,0,"Pegasing"
"1032",2009-10-28,0,"Pegasing"
"1033",2009-10-29,0,"Pegasing"
"1034",2009-10-30,0,"Pegasing"
"1035",2009-10-31,0,"Pegasing"
"1036",2009-11-01,0,"Pegasing"
"1037",2009-11-02,0,"Pegasing"
"1038",2009-11-03,0,"Pegasing"
"1039",2009-11-04,37,"Pegasing"
"1040",2009-11-05,17,"Pegasing"
"1041",2009-11-06,0,"Pegasing"
"1042",2009-11-07,24,"Pegasing"
"1043",2009-11-08,0,"Pegasing"
"1044",2009-11-09,0,"Pegasing"
"1045",2009-11-10,7.5,"Pegasing"
"1046",2009-11-11,18,"Pegasing"
"1047",2009-11-12,59,"Pegasing"
"1048",2009-11-13,22,"Pegasing"
"1049",2009-11-14,119,"Pegasing"
"1050",2009-11-15,0,"Pegasing"
"1051",2009-11-16,0,"Pegasing"
"1052",2009-11-17,0,"Pegasing"
"1053",2009-11-18,13,"Pegasing"
"1054",2009-11-19,0,"Pegasing"
"1055",2009-11-20,11,"Pegasing"
"1056",2009-11-21,0,"Pegasing"
"1057",2009-11-22,0,"Pegasing"
"1058",2009-11-23,0,"Pegasing"
"1059",2009-11-24,15,"Pegasing"
"1060",2009-11-25,0,"Pegasing"
"1061",2009-11-26,0,"Pegasing"
"1062",2009-11-27,0,"Pegasing"
"1063",2009-11-28,0,"Pegasing"
"1064",2009-11-29,0,"Pegasing"
"1065",2009-11-30,0,"Pegasing"
"1066",2009-12-01,6,"Pegasing"
"1067",2009-12-02,0,"Pegasing"
"1068",2009-12-03,0,"Pegasing"
"1069",2009-12-04,10,"Pegasing"
"1070",2009-12-05,5,"Pegasing"
"1071",2009-12-06,9,"Pegasing"
"1072",2009-12-07,6,"Pegasing"
"1073",2009-12-08,6,"Pegasing"
"1074",2009-12-09,80,"Pegasing"
"1075",2009-12-10,0,"Pegasing"
"1076",2009-12-11,0,"Pegasing"
"1077",2009-12-12,0,"Pegasing"
"1078",2009-12-13,0,"Pegasing"
"1079",2009-12-14,0,"Pegasing"
"1080",2009-12-15,0,"Pegasing"
"1081",2009-12-16,61,"Pegasing"
"1082",2009-12-17,0,"Pegasing"
"1083",2009-12-18,0,"Pegasing"
"1084",2009-12-19,0,"Pegasing"
"1085",2009-12-20,0,"Pegasing"
"1086",2009-12-21,0,"Pegasing"
"1087",2009-12-22,0,"Pegasing"
"1088",2009-12-23,0,"Pegasing"
"1089",2009-12-24,0,"Pegasing"
"1090",2009-12-25,0,"Pegasing"
"1091",2009-12-26,21,"Pegasing"
"1092",2009-12-27,25,"Pegasing"
"1093",2009-12-28,30,"Pegasing"
"1094",2009-12-29,8,"Pegasing"
"1095",2009-12-30,19,"Pegasing"
"1096",2009-12-31,27,"Pegasing"
"1097",2010-01-01,12,"Pegasing"
"1098",2010-01-02,10,"Pegasing"
"1099",2010-01-03,0,"Pegasing"
"1100",2010-01-04,0,"Pegasing"
"1101",2010-01-05,55,"Pegasing"
"1102",2010-01-06,24,"Pegasing"
"1103",2010-01-07,0,"Pegasing"
"1104",2010-01-08,0,"Pegasing"
"1105",2010-01-09,10,"Pegasing"
"1106",2010-01-10,0,"Pegasing"
"1107",2010-01-11,0,"Pegasing"
"1108",2010-01-12,9.5,"Pegasing"
"1109",2010-01-13,7,"Pegasing"
"1110",2010-01-14,37,"Pegasing"
"1111",2010-01-15,0,"Pegasing"
"1112",2010-01-16,0,"Pegasing"
"1113",2010-01-17,0,"Pegasing"
"1114",2010-01-18,0,"Pegasing"
"1115",2010-01-19,0,"Pegasing"
"1116",2010-01-20,0,"Pegasing"
"1117",2010-01-21,0,"Pegasing"
"1118",2010-01-22,0,"Pegasing"
"1119",2010-01-23,61.5,"Pegasing"
"1120",2010-01-24,0,"Pegasing"
"1121",2010-01-25,0,"Pegasing"
"1122",2010-01-26,10,"Pegasing"
"1123",2010-01-27,18,"Pegasing"
"1124",2010-01-28,13,"Pegasing"
"1125",2010-01-29,0,"Pegasing"
"1126",2010-01-30,23,"Pegasing"
"1127",2010-01-31,10,"Pegasing"
"1128",2010-02-01,0,"Pegasing"
"1129",2010-02-02,0,"Pegasing"
"1130",2010-02-03,0,"Pegasing"
"1131",2010-02-04,0,"Pegasing"
"1132",2010-02-05,10,"Pegasing"
"1133",2010-02-06,4,"Pegasing"
"1134",2010-02-07,0,"Pegasing"
"1135",2010-02-08,0,"Pegasing"
"1136",2010-02-09,0,"Pegasing"
"1137",2010-02-10,0,"Pegasing"
"1138",2010-02-11,0,"Pegasing"
"1139",2010-02-12,9.5,"Pegasing"
"1140",2010-02-13,38.5,"Pegasing"
"1141",2010-02-14,0,"Pegasing"
"1142",2010-02-15,0,"Pegasing"
"1143",2010-02-16,48.5,"Pegasing"
"1144",2010-02-17,0,"Pegasing"
"1145",2010-02-18,34,"Pegasing"
"1146",2010-02-19,50,"Pegasing"
"1147",2010-02-20,99,"Pegasing"
"1148",2010-02-21,7,"Pegasing"
"1149",2010-02-22,37,"Pegasing"
"1150",2010-02-23,10,"Pegasing"
"1151",2010-02-24,0,"Pegasing"
"1152",2010-02-25,0,"Pegasing"
"1153",2010-02-26,9,"Pegasing"
"1154",2010-02-27,0,"Pegasing"
"1155",2010-02-28,0,"Pegasing"
"1156",2010-03-01,0,"Pegasing"
"1157",2010-03-02,0,"Pegasing"
"1158",2010-03-03,0,"Pegasing"
"1159",2010-03-04,0,"Pegasing"
"1160",2010-03-05,0,"Pegasing"
"1161",2010-03-06,10,"Pegasing"
"1162",2010-03-07,21,"Pegasing"
"1163",2010-03-08,13,"Pegasing"
"1164",2010-03-09,26,"Pegasing"
"1165",2010-03-10,8,"Pegasing"
"1166",2010-03-11,0,"Pegasing"
"1167",2010-03-12,63,"Pegasing"
"1168",2010-03-13,54,"Pegasing"
"1169",2010-03-14,25,"Pegasing"
"1170",2010-03-15,50,"Pegasing"
"1171",2010-03-16,0,"Pegasing"
"1172",2010-03-17,0,"Pegasing"
"1173",2010-03-18,25,"Pegasing"
"1174",2010-03-19,24,"Pegasing"
"1175",2010-03-20,33.5,"Pegasing"
"1176",2010-03-21,58.5,"Pegasing"
"1177",2010-03-22,29.5,"Pegasing"
"1178",2010-03-23,32,"Pegasing"
"1179",2010-03-24,0,"Pegasing"
"1180",2010-03-25,66.5,"Pegasing"
"1181",2010-03-26,17,"Pegasing"
"1182",2010-03-27,0,"Pegasing"
"1183",2010-03-28,10,"Pegasing"
"1184",2010-03-29,8,"Pegasing"
"1185",2010-03-30,10,"Pegasing"
"1186",2010-03-31,0,"Pegasing"
"1187",2010-04-01,20,"Pegasing"
"1188",2010-04-02,0,"Pegasing"
"1189",2010-04-03,0,"Pegasing"
"1190",2010-04-04,10,"Pegasing"
"1191",2010-04-05,0,"Pegasing"
"1192",2010-04-06,6,"Pegasing"
"1193",2010-04-07,5,"Pegasing"
"1194",2010-04-08,10,"Pegasing"
"1195",2010-04-09,18,"Pegasing"
"1196",2010-04-10,0,"Pegasing"
"1197",2010-04-11,15,"Pegasing"
"1198",2010-04-12,6.5,"Pegasing"
"1199",2010-04-13,0,"Pegasing"
"1200",2010-04-14,0,"Pegasing"
"1201",2010-04-15,19.5,"Pegasing"
"1202",2010-04-16,85,"Pegasing"
"1203",2010-04-17,74,"Pegasing"
"1204",2010-04-18,0,"Pegasing"
"1205",2010-04-19,0,"Pegasing"
"1206",2010-04-20,0,"Pegasing"
"1207",2010-04-21,0,"Pegasing"
"1208",2010-04-22,0,"Pegasing"
"1209",2010-04-23,0,"Pegasing"
"1210",2010-04-24,0,"Pegasing"
"1211",2010-04-25,0,"Pegasing"
"1212",2010-04-26,41,"Pegasing"
"1213",2010-04-27,20,"Pegasing"
"1214",2010-04-28,0,"Pegasing"
"1215",2010-04-29,0,"Pegasing"
"1216",2010-04-30,0,"Pegasing"
"1217",2010-05-01,0,"Pegasing"
"1218",2010-05-02,0,"Pegasing"
"1219",2010-05-03,0,"Pegasing"
"1220",2010-05-04,18,"Pegasing"
"1221",2010-05-05,0,"Pegasing"
"1222",2010-05-06,0,"Pegasing"
"1223",2010-05-07,0,"Pegasing"
"1224",2010-05-08,0,"Pegasing"
"1225",2010-05-09,0,"Pegasing"
"1226",2010-05-10,38,"Pegasing"
"1227",2010-05-11,0,"Pegasing"
"1228",2010-05-12,22,"Pegasing"
"1229",2010-05-13,15,"Pegasing"
"1230",2010-05-14,0,"Pegasing"
"1231",2010-05-15,7.5,"Pegasing"
"1232",2010-05-16,6,"Pegasing"
"1233",2010-05-17,0,"Pegasing"
"1234",2010-05-18,0,"Pegasing"
"1235",2010-05-19,0,"Pegasing"
"1236",2010-05-20,0,"Pegasing"
"1237",2010-05-21,12,"Pegasing"
"1238",2010-05-22,9,"Pegasing"
"1239",2010-05-23,8,"Pegasing"
"1240",2010-05-24,8,"Pegasing"
"1241",2010-05-25,0,"Pegasing"
"1242",2010-05-26,0,"Pegasing"
"1243",2010-05-27,0,"Pegasing"
"1244",2010-05-28,0,"Pegasing"
"1245",2010-05-29,0,"Pegasing"
"1246",2010-05-30,0,"Pegasing"
"1247",2010-05-31,0,"Pegasing"
"1248",2010-06-01,9,"Pegasing"
"1249",2010-06-02,10,"Pegasing"
"1250",2010-06-03,0,"Pegasing"
"1251",2010-06-04,0,"Pegasing"
"1252",2010-06-05,0,"Pegasing"
"1253",2010-06-06,0,"Pegasing"
"1254",2010-06-07,28,"Pegasing"
"1255",2010-06-08,0,"Pegasing"
"1256",2010-06-09,27,"Pegasing"
"1257",2010-06-10,0,"Pegasing"
"1258",2010-06-11,0,"Pegasing"
"1259",2010-06-12,19,"Pegasing"
"1260",2010-06-13,0,"Pegasing"
"1261",2010-06-14,6.5,"Pegasing"
"1262",2010-06-15,17.5,"Pegasing"
"1263",2010-06-16,17.5,"Pegasing"
"1264",2010-06-17,18,"Pegasing"
"1265",2010-06-18,0,"Pegasing"
"1266",2010-06-19,0,"Pegasing"
"1267",2010-06-20,6,"Pegasing"
"1268",2010-06-21,21,"Pegasing"
"1269",2010-06-22,0,"Pegasing"
"1270",2010-06-23,19,"Pegasing"
"1271",2010-06-24,0,"Pegasing"
"1272",2010-06-25,0,"Pegasing"
"1273",2010-06-26,13,"Pegasing"
"1274",2010-06-27,0,"Pegasing"
"1275",2010-06-28,0,"Pegasing"
"1276",2010-06-29,0,"Pegasing"
"1277",2010-06-30,0,"Pegasing"
"1278",2010-07-01,0,"Pegasing"
"1279",2010-07-02,0,"Pegasing"
"1280",2010-07-03,0,"Pegasing"
"1281",2010-07-04,0,"Pegasing"
"1282",2010-07-05,0,"Pegasing"
"1283",2010-07-06,0,"Pegasing"
"1284",2010-07-07,0,"Pegasing"
"1285",2010-07-08,11,"Pegasing"
"1286",2010-07-09,0,"Pegasing"
"1287",2010-07-10,0,"Pegasing"
"1288",2010-07-11,0,"Pegasing"
"1289",2010-07-12,8,"Pegasing"
"1290",2010-07-13,93,"Pegasing"
"1291",2010-07-14,0,"Pegasing"
"1292",2010-07-15,0,"Pegasing"
"1293",2010-07-16,0,"Pegasing"
"1294",2010-07-17,9.5,"Pegasing"
"1295",2010-07-18,0,"Pegasing"
"1296",2010-07-19,29.5,"Pegasing"
"1297",2010-07-20,0,"Pegasing"
"1298",2010-07-21,0,"Pegasing"
"1299",2010-07-22,13,"Pegasing"
"1300",2010-07-23,0,"Pegasing"
"1301",2010-07-24,3,"Pegasing"
"1302",2010-07-25,0,"Pegasing"
"1303",2010-07-26,0,"Pegasing"
"1304",2010-07-27,0,"Pegasing"
"1305",2010-07-28,0,"Pegasing"
"1306",2010-07-29,0,"Pegasing"
"1307",2010-07-30,0,"Pegasing"
"1308",2010-07-31,0,"Pegasing"
"1309",2010-08-01,0,"Pegasing"
"1310",2010-08-02,0,"Pegasing"
"1311",2010-08-03,0,"Pegasing"
"1312",2010-08-04,0,"Pegasing"
"1313",2010-08-05,24,"Pegasing"
"1314",2010-08-06,8,"Pegasing"
"1315",2010-08-07,0,"Pegasing"
"1316",2010-08-08,0,"Pegasing"
"1317",2010-08-09,0,"Pegasing"
"1318",2010-08-10,15,"Pegasing"
"1319",2010-08-11,10,"Pegasing"
"1320",2010-08-12,0,"Pegasing"
"1321",2010-08-13,0,"Pegasing"
"1322",2010-08-14,28,"Pegasing"
"1323",2010-08-15,0,"Pegasing"
"1324",2010-08-16,29,"Pegasing"
"1325",2010-08-17,0,"Pegasing"
"1326",2010-08-18,0,"Pegasing"
"1327",2010-08-19,0,"Pegasing"
"1328",2010-08-20,0,"Pegasing"
"1329",2010-08-21,0,"Pegasing"
"1330",2010-08-22,0,"Pegasing"
"1331",2010-08-23,0,"Pegasing"
"1332",2010-08-24,38.5,"Pegasing"
"1333",2010-08-25,0,"Pegasing"
"1334",2010-08-26,45,"Pegasing"
"1335",2010-08-27,0,"Pegasing"
"1336",2010-08-28,0,"Pegasing"
"1337",2010-08-29,0,"Pegasing"
"1338",2010-08-30,0,"Pegasing"
"1339",2010-08-31,0,"Pegasing"
"1340",2010-09-01,0,"Pegasing"
"1341",2010-09-02,0,"Pegasing"
"1342",2010-09-03,9,"Pegasing"
"1343",2010-09-04,0,"Pegasing"
"1344",2010-09-05,0,"Pegasing"
"1345",2010-09-06,0,"Pegasing"
"1346",2010-09-07,18,"Pegasing"
"1347",2010-09-08,0,"Pegasing"
"1348",2010-09-09,8,"Pegasing"
"1349",2010-09-10,12,"Pegasing"
"1350",2010-09-11,0,"Pegasing"
"1351",2010-09-12,0,"Pegasing"
"1352",2010-09-13,10,"Pegasing"
"1353",2010-09-14,31,"Pegasing"
"1354",2010-09-15,18,"Pegasing"
"1355",2010-09-16,20,"Pegasing"
"1356",2010-09-17,10.5,"Pegasing"
"1357",2010-09-18,8,"Pegasing"
"1358",2010-09-19,21,"Pegasing"
"1359",2010-09-20,0,"Pegasing"
"1360",2010-09-21,4,"Pegasing"
"1361",2010-09-22,5,"Pegasing"
"1362",2010-09-23,0,"Pegasing"
"1363",2010-09-24,0,"Pegasing"
"1364",2010-09-25,0,"Pegasing"
